,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,4596332,14638,314,233,2,KKC
10.0/F中層A,10.0,中層,A,4591308,14622,314,91,1,KKC
14.0/F高層A,14.0,高層,A,4740772,15098,314,91,1,KKC
5.0/F低層B,5.0,低層,B,,,,,,KKC
10.0/F中層B,10.0,中層,B,,,,,,KKC
14.0/F高層B,14.0,高層,B,,,,,,KKC
5.0/F低層C,5.0,低層,C,4769100,15140,315,90,1,KKC
10.0/F中層C,10.0,中層,C,4958415,15741,315,83,1,KKC
14.0/F高層C,14.0,高層,C,5109615,16221,315,77,1,KKC
5.0/F低層D,5.0,低層,D,4525054,14411,314,91,1,KKC
10.0/F中層D,10.0,中層,D,4713454,15011,314,150,1,KKC
14.0/F高層D,14.0,高層,D,4864174,15491,314,92,1,KKC
