,A,B,C,D,E,F,G,H
5.0,5348742,7742420,7028100,5117092,5362980,6995300,7989268,5347776
11.0,5502336,7730240,7580772,5282976,5452024,7523750,8259664,5511996
18.0,5593140,8146796,7861896,5355296,5643672,7729800,8098888,5767503
