,A,B,C,D,E,F,G,H,J,K
8.0,10313,10623,10623,10182,10188,10744,11250,10685,10897,10353
22.0,11138,11481,11481,10999,10982,11269,11752,11454,11770,11068
34.0,11330,11884,11884,11225,11170,11766,12196,11998,12174,11390
