,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
17.0/F低層A,17.0,低層,A,10295851,15767,653,307,4,HCW
36.0/F中層A,36.0,中層,A,10997284,16867,652,399,4,HCW
53.0/F高層A,53.0,高層,A,11181547,18421,607,327,3,HCW
17.0/F低層B,17.0,低層,B,9780378,15258,641,339,4,HCW
36.0/F中層B,36.0,中層,B,11088640,17326,640,326,3,HCW
53.0/F高層B,53.0,高層,B,11640439,19177,607,329,3,HCW
17.0/F低層C,17.0,低層,C,12083632,15472,781,330,4,HCW
36.0/F中層C,36.0,中層,C,12940500,17254,750,385,4,HCW
53.0/F高層C,53.0,高層,C,13075293,17457,749,361,4,HCW
17.0/F低層D,17.0,低層,D,9783729,15311,639,355,4,HCW
36.0/F中層D,36.0,中層,D,10204404,16756,609,382,3,HCW
53.0/F高層D,53.0,高層,D,11738716,18964,619,366,3,HCW
17.0/F低層E,17.0,低層,E,10476765,17909,585,344,3,HCW
36.0/F中層E,36.0,中層,E,10100401,16477,613,383,4,HCW
53.0/F高層E,53.0,高層,E,9807220,16909,580,326,3,HCW
17.0/F低層F,17.0,低層,F,8075183,17441,463,347,3,HCW
36.0/F中層F,36.0,中層,F,8190587,17767,461,363,3,HCW
53.0/F高層F,53.0,高層,F,8764803,19179,457,428,3,HCW
17.0/F低層G,17.0,低層,G,8171686,17726,461,334,4,HCW
36.0/F中層G,36.0,中層,G,8732439,18307,477,333,4,HCW
53.0/F高層G,53.0,高層,G,9189912,19388,474,357,4,HCW
17.0/F低層H,17.0,低層,H,8413635,17565,479,348,3,HCW
36.0/F中層H,36.0,中層,H,8623655,19379,445,386,3,HCW
53.0/F高層H,53.0,高層,H,8789120,19840,443,409,4,HCW
