,1,10,11,12,2,3,4,5,6,7,8,9
4.0,3955080,3443700,3425500,5035400,3445325,3098235,3064035,3443700,3921270,5054100,3443700,3443700
8.0,4049955,3534700,3504800,5165450,3536000,3179460,3144690,3534700,4015455,5156950,3534700,3534700
11.0,4125510,3600025,3569475,5259375,3601000,3237315,3277500,3600025,4090665,5254700,3600025,3600025
