,1,10,11,2,3,4,5,6,7,8,9
2.0,8357,8032,7902,7489,7786,7835,7835,7835,8029,8143,8037
3.0,8399,8091,7942,7526,7824,7874,7874,7874,8069,8186,8077
4.0,8435,8109,7978,7560,7860,7910,7910,7910,8105,8357,8113
