,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,381,381,381,490,490,381,381,381,381,381,381,381,490,490,381,381,381,381,490,490,381,381,381,381
18.0,381,381,381,490,490,381,381,381,381,381,381,381,490,490,381,381,381,381,490,490,381,381,381,381
28.0,381,381,381,490,490,381,381,381,381,381,381,381,490,490,381,381,381,381,490,490,381,381,381,381
