,A,B,C,D,E,F,G,H,J,K
8.0,4814144,4863280,5240384,4814144,3669534,3267968,4814144,4334624,4038846,3653587
20.0,4913008,4971616,4913008,4913008,3756596,3370092,4913008,4463680,4115643,3717806
33.0,5059824,5116064,5059824,5059824,3881155,4245648,5059824,4599840,4237842,3827711
