,A,B,C,D,E,F,G,H,J,K
6.0,5345982,5396600,5412131,5448900,4780724,4741920,5444096,5713814,5678645,5369728
16.0,5369166,5587488,5566400,5368274,4996460,4890016,5674816,5844499,5761875,5621824
23.0,5652756,5653120,5759443,5709760,5120348,4924904,5648292,6014611,5789532,5690464
