,1,2,3,4,5,6,7,8
11.0,5069070,5580042,5580042,5090210,5059406,5015306,4907509,5242418
17.0,5266276,5797038,5797038,5288624,5253290,5211248,5098249,5311274
23.0,5500326,6003894,6003894,5473750,5455328,5409502,5292168,5557404
