,A,B,C,D,E,F,G,H
8.0,5404548,5137041,3768132,3980432,4870320,5454476,4136440,4039200
18.0,5815032,5396937,4030226,4152202,5207475,5837468,4229940,4191000
26.0,6330428,5488665,4230946,4407155,5259618,6239104,4256120,4330040
