,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,5148325,11315,455
9.0/F中層A,9.0,中層,A,5320315,11693,455
14.0/F高層A,14.0,高層,A,5423600,11920,455
4.0/F低層B,4.0,低層,B,5061750,11910,425
9.0/F中層B,9.0,中層,B,5147600,12112,425
14.0/F高層B,14.0,高層,B,5244075,12339,425
4.0/F低層C,4.0,低層,C,5024350,11822,425
9.0/F中層C,9.0,中層,C,5121250,12050,425
14.0/F高層C,14.0,高層,C,5124650,12058,425
4.0/F低層D,4.0,低層,D,5298930,11646,455
9.0/F中層D,9.0,中層,D,5400395,11869,455
14.0/F高層D,14.0,高層,D,5502315,12093,455
4.0/F低層E,4.0,低層,E,5210660,11452,455
9.0/F中層E,9.0,中層,E,5307120,11664,455
14.0/F高層E,14.0,高層,E,5411315,11893,455
4.0/F低層F,4.0,低層,F,5024350,11822,425
9.0/F中層F,9.0,中層,F,5121250,12050,425
14.0/F高層F,14.0,高層,F,5217725,12277,425
4.0/F低層G,4.0,低層,G,5017550,11806,425
9.0/F中層G,9.0,中層,G,5053250,11890,425
14.0/F高層G,14.0,高層,G,5211775,12263,425
4.0/F低層H,4.0,低層,H,4968145,10919,455
9.0/F中層H,9.0,中層,H,5055960,11112,455
14.0/F高層H,14.0,高層,H,5158790,11338,455
