,1,2,3,4,5,6,7,8
7.0,6278360,6278360,7109559,7282665,5068389,5055507,7282665,7185492
14.0,6449960,6449960,7333110,7483383,5048388,5194836,7483383,7384086
21.0,6614960,6614960,7517898,7675074,5265009,5327046,7675074,7573653
