,1,10,11,12,13,14,15,16,17,18,19,2,20,3,4,5,6,7,8,9
8.0,213,213,213,426,433,433,539,535,601,601,426,426,213,433,433,539,539,601,601,426
20.0,212,212,212,424,433,429,535,535,597,601,426,424,212,433,433,535,539,597,601,424
32.0,211,211,211,421,426,426,530,530,597,601,421,421,211,426,426,535,530,597,594,421
