,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,4229226,9214,459,373,3,ISL
10.0/F中層A,10.0,中層,A,4234734,9226,459,372,3,ISL
16.0/F高層A,16.0,高層,A,4349025,9475,459,331,3,ISL
4.0/F低層B,4.0,低層,B,5310908,8956,593,404,4,ISL
10.0/F中層B,10.0,中層,B,5489994,9258,593,394,4,ISL
16.0/F高層B,16.0,高層,B,5663743,9551,593,370,4,ISL
4.0/F低層C,4.0,低層,C,6304190,8462,745,336,4,ISL
10.0/F中層C,10.0,中層,C,6599955,8859,745,347,3,ISL
16.0/F高層C,16.0,高層,C,7148275,9595,745,336,3,ISL
4.0/F低層D,4.0,低層,D,6499380,8724,745,357,4,ISL
10.0/F中層D,10.0,中層,D,7084205,9509,745,372,3,ISL
16.0/F高層D,16.0,高層,D,7010450,9410,745,354,4,ISL
4.0/F低層E,4.0,低層,E,5138345,8665,593,377,4,ISL
10.0/F中層E,10.0,中層,E,5207726,8782,593,357,3,ISL
16.0/F高層E,16.0,高層,E,5580130,9410,593,386,4,ISL
4.0/F低層F,4.0,低層,F,4287060,9340,459,411,3,ISL
10.0/F中層F,10.0,中層,F,4517019,9841,459,430,3,ISL
16.0/F高層F,16.0,高層,F,4555116,9924,459,358,3,ISL
