,A,B,C,D,E,F,G,H
6.0,7567472,6414166,6187851,5647400,5656750,6524022,7426837,7467342
16.0,7849014,6568661,6534042,5937250,5834825,6777528,7706677,7743583
25.0,8101695,7813366,6896265,6112350,6153575,7012497,7955035,7987429
