,1,2,3,4,5,6,7,8
6.0,11235,12446,12013,11806,11246,12446,10755,11620
17.0,12008,12393,12575,12160,11846,12393,11365,11895
28.0,12409,13110,12716,12536,11394,13110,11983,12495
