,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,4761306,11418,417
10.0/F中層A,10.0,中層,A,4834698,11594,417
17.0/F高層A,17.0,高層,A,4781400,12260,390
4.0/F低層B,4.0,低層,B,4980757,11093,449
10.0/F中層B,10.0,中層,B,5152724,11476,449
17.0/F高層B,17.0,高層,B,5348488,11912,449
4.0/F低層C,4.0,低層,C,3262232,11288,289
10.0/F中層C,10.0,中層,C,3352689,11601,289
17.0/F高層C,17.0,高層,C,3524933,12197,289
4.0/F低層D,4.0,低層,D,3507882,12138,289
10.0/F中層D,10.0,中層,D,3622615,12535,289
17.0/F高層D,17.0,高層,D,3750642,12978,289
4.0/F低層E,4.0,低層,E,4761306,11418,417
10.0/F中層E,10.0,中層,E,4834698,11594,417
17.0/F高層E,17.0,高層,E,4990656,11968,417
4.0/F低層F,4.0,低層,F,4995900,10980,455
10.0/F中層F,10.0,中層,F,5279365,11603,455
17.0/F高層F,17.0,高層,F,5359900,11780,455
4.0/F低層G,4.0,低層,G,3611023,12077,299
10.0/F中層G,10.0,中層,G,3733613,12487,299
17.0/F高層G,17.0,高層,G,3889392,13008,299
4.0/F低層H,4.0,低層,H,3468768,12568,276
10.0/F中層H,10.0,中層,H,3580272,12972,276
17.0/F高層H,17.0,高層,H,3706680,13430,276
4.0/F低層J,4.0,低層,J,3553615,11885,299
10.0/F中層J,10.0,中層,J,3663946,12254,299
17.0/F高層J,17.0,高層,J,3755141,12559,299
4.0/F低層K,4.0,低層,K,5166525,11355,455
10.0/F中層K,10.0,中層,K,5324410,11702,455
17.0/F高層K,17.0,高層,K,5504135,12097,455
4.0/F低層L,4.0,低層,L,4561680,10992,415
10.0/F中層L,10.0,中層,L,4716475,11365,415
17.0/F高層L,17.0,高層,L,4936010,11894,415
4.0/F低層M,4.0,低層,M,3491698,12082,289
10.0/F中層M,10.0,中層,M,3626372,12548,289
17.0/F高層M,17.0,高層,M,3398929,11761,289
4.0/F低層N,4.0,低層,N,3535626,12234,289
10.0/F中層N,10.0,中層,N,3652382,12638,289
17.0/F高層N,17.0,高層,N,3783877,13093,289
4.0/F低層P,4.0,低層,P,4761306,11418,417
10.0/F中層P,10.0,中層,P,4834698,11594,417
17.0/F高層P,17.0,高層,P,4781400,12260,390
4.0/F低層Q,4.0,低層,Q,5063373,11277,449
10.0/F中層Q,10.0,中層,Q,5221421,11629,449
17.0/F高層Q,17.0,高層,Q,5303139,11811,449
