,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,17830380,20733,860
7.0/F中層A,7.0,中層,A,17972280,20898,860
10.0/F高層A,10.0,高層,A,18625880,21658,860
4.0/F低層B,4.0,低層,B,11387826,21446,531
7.0/F中層B,7.0,中層,B,11555091,21761,531
10.0/F高層B,10.0,高層,B,11761650,22150,531
4.0/F低層C,4.0,低層,C,11502863,21029,547
7.0/F中層C,7.0,中層,C,11419172,20876,547
10.0/F高層C,10.0,高層,C,11610622,21226,547
4.0/F低層D,4.0,低層,D,11104623,20227,549
7.0/F中層D,7.0,中層,D,11288538,20562,549
10.0/F高層D,10.0,高層,D,11625624,21176,549
4.0/F低層E,4.0,低層,E,11399262,19894,573
7.0/F中層E,7.0,中層,E,11219340,19580,573
10.0/F高層E,10.0,高層,E,11049159,19283,573
