,1,10,11,13,14,15,16,17,19,2,22,24,28,31,32
7.0,381,443,485,443,443,,265,265,443,443,485,443,265,443,381
18.0,381,443,485,443,443,,265,265,443,443,485,443,265,443,381
29.0,381,443,485,443,443,,265,265,443,443,485,443,265,443,381
