,A,B,C,D,E,F,G,H,J,K
5.0,12460,9807,12460,12460,11834,12076,12414,12460,12007,11903
12.0,12791,10042,12791,12791,12144,12394,12743,12791,12326,12251
18.0,13087,10244,13087,13087,12422,12677,13034,13087,12609,12548
