,1,2,3,4,5,6,7,8
9.0,6285930,6067260,5853155,6077610,5839340,5762010,6075300,5988290
20.0,6212670,6366590,6337485,6434120,6169380,6160130,6199655,6240080
31.0,6571570,6601170,6556935,6743660,6456870,6238200,6578880,6752130
