,1,2,3,4,5,6,7,8
4.0,11012,12069,12089,11177,11117,12001,11292,11088
11.0,11139,12382,12159,11579,11304,12191,11901,11299
18.0,11548,12778,12679,11959,11705,12451,12193,11699
