,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層1,6.0,低層,1,6976522,12593,554,342,5,NTY
16.0/F中層1,16.0,中層,1,7074580,12770,554,303,4,NTY
27.0/F高層1,27.0,高層,1,7434126,13419,554,329,5,NTY
6.0/F低層10,6.0,低層,10,5041773,12573,401,335,3,NTY
16.0/F中層10,16.0,中層,10,5175306,12906,401,345,3,NTY
27.0/F高層10,27.0,高層,10,5374603,13403,401,395,4,NTY
6.0/F低層2,6.0,低層,2,6585952,11888,554,345,4,NTY
16.0/F中層2,16.0,中層,2,6833590,12335,554,350,4,NTY
27.0/F高層2,27.0,高層,2,7318340,13210,554,319,4,NTY
6.0/F低層3,6.0,低層,3,5047387,12587,401,321,4,NTY
16.0/F中層3,16.0,中層,3,5192549,12949,401,341,4,NTY
27.0/F高層3,27.0,高層,3,5372999,13399,401,319,4,NTY
6.0/F低層4,6.0,低層,4,8181180,12684,645,309,5,NTY
16.0/F中層4,16.0,中層,4,8420475,13055,645,329,5,NTY
27.0/F高層4,27.0,高層,4,8715885,13513,645,296,5,NTY
6.0/F低層5,6.0,低層,5,5054605,12605,401,357,4,NTY
16.0/F中層5,16.0,中層,5,5202975,12975,401,382,4,NTY
27.0/F高層5,27.0,高層,5,5385831,13431,401,363,4,NTY
6.0/F低層6,6.0,低層,6,6449114,11641,554,325,4,NTY
16.0/F中層6,16.0,中層,6,6655202,12013,554,335,4,NTY
27.0/F高層6,27.0,高層,6,7082890,12785,554,316,4,NTY
6.0/F低層7,6.0,低層,7,7030814,12691,554,304,4,NTY
16.0/F中層7,16.0,中層,7,7167652,12938,554,388,4,NTY
27.0/F高層7,27.0,高層,7,7420276,13394,554,359,5,NTY
6.0/F低層8,6.0,低層,8,5031347,12547,401,360,4,NTY
16.0/F中層8,16.0,中層,8,5089893,12693,401,326,3,NTY
27.0/F高層8,27.0,高層,8,5358162,13362,401,358,4,NTY
6.0/F低層9,6.0,低層,9,7782210,12654,615,319,5,NTY
16.0/F中層9,16.0,中層,9,8010990,13026,615,339,5,NTY
27.0/F高層9,27.0,高層,9,8291430,13482,615,306,5,NTY
