,subjFloor,floorLv,unitNo,price,npsf,nfa
12.0/F低層A,12.0,低層,A,8380519,18179,461
26.0/F中層A,26.0,中層,A,9255497,20077,461
38.0/F高層A,38.0,高層,A,9843272,21352,461
12.0/F低層B,12.0,低層,B,10635295,17579,605
26.0/F中層B,26.0,中層,B,11075130,18306,605
38.0/F高層B,38.0,高層,B,12445455,20571,605
12.0/F低層C,12.0,低層,C,8329600,17536,475
26.0/F中層C,26.0,中層,C,8769450,18462,475
38.0/F高層C,38.0,高層,C,9788325,20607,475
12.0/F低層D,12.0,低層,D,8628375,18165,475
26.0/F中層D,26.0,中層,D,9193150,19354,475
38.0/F高層D,38.0,高層,D,9780725,20591,475
12.0/F低層E,12.0,低層,E,8193510,18330,447
26.0/F中層E,26.0,中層,E,8374545,18735,447
38.0/F高層E,38.0,高層,E,9201495,20585,447
12.0/F低層F,12.0,低層,F,8410858,18166,463
26.0/F中層F,26.0,中層,F,8774776,18952,463
38.0/F高層F,38.0,高層,F,9224812,19924,463
12.0/F低層G,12.0,低層,G,9654216,16588,582
26.0/F中層G,26.0,中層,G,10365420,17810,582
38.0/F高層G,38.0,高層,G,11566086,19873,582
12.0/F低層H,12.0,低層,H,8250814,18667,442
26.0/F中層H,26.0,中層,H,8297224,18772,442
38.0/F高層H,38.0,高層,H,9245314,20917,442
