,A,B,C,D,E,F,G,H,J,K
6.0,8158,8401,8281,8158,9932,8158,8158,8158,8158,9932
14.0,8448,8697,8571,8448,10251,8448,8448,8448,8448,10251
23.0,8831,9078,8941,8831,10578,8831,8831,8831,8831,8281
