,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,5434770,12639,430
14.0/F中層1,14.0,中層,1,5552160,12912,430
22.0/F高層1,22.0,高層,1,5776190,13433,430
5.0/F低層2,5.0,低層,2,5166020,12014,430
14.0/F中層2,14.0,中層,2,5265350,12245,430
22.0/F高層2,22.0,高層,2,5627410,13087,430
5.0/F低層3,5.0,低層,3,5148800,12872,400
14.0/F中層3,14.0,中層,3,5340400,13351,400
22.0/F高層3,22.0,高層,3,5527600,13819,400
5.0/F低層4,5.0,低層,4,5162000,12905,400
14.0/F中層4,14.0,中層,4,5367600,13419,400
22.0/F高層4,22.0,高層,4,5530800,13827,400
5.0/F低層5,5.0,低層,5,5252800,13132,400
14.0/F中層5,14.0,中層,5,5279600,13199,400
22.0/F高層5,22.0,高層,5,5475600,13689,400
5.0/F低層6,5.0,低層,6,5175600,12939,400
14.0/F中層6,14.0,中層,6,4702800,11757,400
22.0/F高層6,22.0,高層,6,5557200,13893,400
5.0/F低層7,5.0,低層,7,5685460,13222,430
14.0/F中層7,14.0,中層,7,5475190,12733,430
22.0/F高層7,22.0,高層,7,5703520,13264,430
5.0/F低層8,5.0,低層,8,5344900,12430,430
14.0/F中層8,14.0,中層,8,5581830,12981,430
22.0/F高層8,22.0,高層,8,5955070,13849,430
