,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,5344220,4896832,4896832,4474528,4454460,3942840,3998720,5066010,4873728,4896832,4540320,4454460,3960000,3960000,5892229,5199292
20.0,5472408,5288910,5288910,4749496,4777920,4285600,4336351,5350428,5201185,5313920,4759560,4777920,4291340,4291340,6358716,5598882
31.0,5734274,5521835,5521835,4910360,4969620,4498770,4587075,5640635,5442600,5521835,4942280,4910360,4534440,4551355,6681493,5818446
