,A,B,C,D,E,F,G,H
6.0,10786,10172,10929,10237,10709,11035,10741,9880
15.0,10989,10569,11300,11024,11293,10588,10856,11063
24.0,11590,11111,11699,11373,11327,10915,10784,10419
