,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
15.0/F低層A,15.0,低層,A,8883060,12874,690,360,4,NTKO
32.0/F中層A,32.0,中層,A,9195630,13327,690,326,3,NTKO
50.0/F高層A,50.0,高層,A,9389520,13608,690,344,4,NTKO
15.0/F低層B,15.0,低層,B,7343700,13650,538,331,4,NTKO
32.0/F中層B,32.0,中層,B,7376518,13711,538,383,4,NTKO
50.0/F高層B,50.0,高層,B,8336848,15496,538,349,3,NTKO
15.0/F低層C,15.0,低層,C,7245184,13696,529,336,3,NTKO
32.0/F中層C,32.0,中層,C,7601730,14370,529,329,3,NTKO
50.0/F高層C,50.0,高層,C,7781061,14709,529,377,4,NTKO
15.0/F低層D,15.0,低層,D,6898160,13040,529,388,4,NTKO
32.0/F中層D,32.0,中層,D,7088600,13400,529,371,4,NTKO
50.0/F高層D,50.0,高層,D,7399652,13988,529,335,3,NTKO
15.0/F低層E,15.0,低層,E,6784425,12825,529,402,4,NTKO
32.0/F中層E,32.0,中層,E,6899218,13042,529,396,3,NTKO
50.0/F高層E,50.0,高層,E,7465248,14112,529,333,3,NTKO
15.0/F低層F,15.0,低層,F,6976452,13188,529,336,4,NTKO
32.0/F中層F,32.0,中層,F,7175356,13564,529,378,4,NTKO
50.0/F高層F,50.0,高層,F,7364738,13922,529,400,4,NTKO
15.0/F低層G,15.0,低層,G,6593676,13484,489,302,4,NTKO
32.0/F中層G,32.0,中層,G,6718371,13739,489,307,4,NTKO
50.0/F高層G,50.0,高層,G,6951624,14216,489,333,4,NTKO
15.0/F低層H,15.0,低層,H,7818200,12610,620,325,3,NTKO
32.0/F中層H,32.0,中層,H,8017220,12931,620,366,4,NTKO
50.0/F高層H,50.0,高層,H,8476586,13694,619,364,4,NTKO
