,A,B,C,D,E,F,G,H,J,K
7.0,11277,11489,11490,11481,11219,11211,11490,11490,11215,11239
18.0,11820,12067,12068,12058,11795,11775,12068,12068,11779,11798
28.0,12276,12568,12569,12559,12306,12267,12569,12569,12272,12295
