,1,10,11,12,2,3,4,5,6,7,8,9
3.0,8711,9727,10142,8726,9788,9627,9741,10036,9733,9712,9723,9750
6.0,8877,9911,10335,8797,9974,9849,9927,10359,9899,9898,9945,9936
8.0,8991,10099,10467,8908,10112,10011,10054,10393,10107,10265,10071,10746
