,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層1,8.0,低層,1,6143800,9452,650,276,4,NTKO
20.0/F中層1,20.0,中層,1,6399250,9845,650,349,4,NTKO
33.0/F高層1,33.0,高層,1,6858800,10552,650,383,3,NTKO
8.0/F低層2,8.0,低層,2,6006000,9240,650,312,4,NTKO
20.0/F中層2,20.0,中層,2,6258200,9628,650,362,4,NTKO
33.0/F高層2,33.0,高層,2,6511700,10018,650,341,3,NTKO
8.0/F低層3,8.0,低層,3,5845312,11552,506,127,2,NTKO
20.0/F中層3,20.0,中層,3,5883262,11627,506,197,3,NTKO
33.0/F高層3,33.0,高層,3,6073012,12002,506,225,3,NTKO
8.0/F低層4,8.0,低層,4,4978534,9839,506,208,4,NTKO
20.0/F中層4,20.0,中層,4,5181440,10240,506,285,5,NTKO
33.0/F高層4,33.0,高層,4,5410152,10692,506,314,5,NTKO
8.0/F低層5,8.0,低層,5,6063850,9329,650,246,4,NTKO
20.0/F中層5,20.0,中層,5,6294600,9684,650,340,5,NTKO
33.0/F高層5,33.0,高層,5,6588400,10136,650,326,4,NTKO
8.0/F低層6,8.0,低層,6,6063850,9329,650,246,4,NTKO
20.0/F中層6,20.0,中層,6,6294600,9684,650,340,5,NTKO
33.0/F高層6,33.0,高層,6,6588400,10136,650,326,4,NTKO
8.0/F低層7,8.0,低層,7,4978534,9839,506,208,4,NTKO
20.0/F中層7,20.0,中層,7,4963354,9809,506,339,4,NTKO
33.0/F高層7,33.0,高層,7,5410152,10692,506,314,5,NTKO
8.0/F低層8,8.0,低層,8,4956776,9796,506,243,4,NTKO
20.0/F中層8,20.0,中層,8,5161706,10201,506,319,5,NTKO
33.0/F高層8,33.0,高層,8,5391430,10655,506,342,5,NTKO
