,A,B,C,D,E,F,G,H
9.0,10301,10283,10359,10328,10560,10033,10808,10330
18.0,10682,10726,10720,10686,10645,10402,11361,10624
28.0,10852,10862,10929,10585,10699,10703,10658,10882
