,1,2,3,4,5,6,7,8
3.0,13450,16681,16580,14359,14359,16609,16505,14371
8.0,14811,17226,17116,14811,14811,17142,17030,14837
13.0,15263,17477,17652,15865,15263,17674,17289,15303
