,A,B,C,D,E,F,G,H,J,K
6.0,5317651,5332530,5568953,5518008,4675348,4668960,5574272,5478696,5160415,5227320
16.0,5587512,5446296,5811717,5790753,4928820,5009276,5555868,5769012,5298696,5360040
23.0,5773173,5766082,5749254,5909120,5147760,5016040,5623590,5729535,5385600,5499990
