,A,B,C,D,E,F,G,H,J,K
6.0,12438,12438,12416,12437,12165,12210,12239,12438,12210,12027
18.0,13160,13160,13142,13170,12923,12961,13072,13160,12961,12824
29.0,13850,13850,13833,13867,13604,13653,13752,13850,13653,13524
