,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,16062438,16274,987,350,3,HPFL
13.0/F中層A,13.0,中層,A,16850064,17072,987,345,3,HPFL
21.0/F高層A,21.0,高層,A,16944816,17168,987,386,3,HPFL
5.0/F低層B,5.0,低層,B,15375486,15578,987,374,4,HPFL
13.0/F中層B,13.0,中層,B,16069347,16281,987,382,4,HPFL
21.0/F高層B,21.0,高層,B,17865687,18101,987,381,3,HPFL
5.0/F低層C,5.0,低層,C,16464147,16681,987,380,4,HPFL
13.0/F中層C,13.0,中層,C,17267565,17495,987,382,4,HPFL
21.0/F高層C,21.0,高層,C,18176592,18416,987,353,4,HPFL
5.0/F低層D,5.0,低層,D,16178904,16392,987,325,3,HPFL
13.0/F中層D,13.0,中層,D,17605119,17837,987,337,3,HPFL
21.0/F高層D,21.0,高層,D,17881479,18117,987,401,4,HPFL
