,1,10,2,3,4,5,6,7,8,9
3.0,7236632,6674038,5895660,6345675,6305331,6674038,7244380,5861710,6561975,6249798
8.0,7559068,6972090,6171140,6633375,6556008,6972090,7568008,6126520,6851775,6531615
13.0,7885676,7274020,6422370,6922125,6829521,7274020,7896404,6391330,7131600,6812913
