,1,11,12,13,14,15,17,18,20,21,23,6,8,9
9.0,381,443,531,449,443,443,485,443,489,489,443,443,485,485
20.0,381,443,531,449,443,443,485,443,489,489,443,443,485,485
29.0,381,443,531,449,443,443,485,443,489,489,443,443,485,485
