,A,B,C,D,E,F,G,H
12.0,16563,15307,15993,15576,16101,15981,16209,16391
27.0,16767,16068,16989,15247,16919,16831,16816,17384
41.0,17856,16800,17794,16166,17938,17508,17624,18020
