,1,2,3,4,5,6,7,8
15.0,5154315,4951233,4951233,5245632,5154315,4951233,4951233,5220921
22.0,5339190,5129453,5129453,5434128,5339190,5129453,5129453,5408295
30.0,5550687,5332530,5332530,5649336,5550687,5332530,5332530,5622222
