,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
10.0/F低層A,10.0,低層,A,5630508,11804,477,327,3,ISL
20.0/F中層A,20.0,中層,A,5945328,12464,477,354,3,ISL
29.0/F高層A,29.0,高層,A,6215907,12407,501,377,4,ISL
10.0/F低層B,10.0,低層,B,7544106,11127,678,397,4,ISL
20.0/F中層B,20.0,中層,B,7626822,11249,678,386,4,ISL
29.0/F高層B,29.0,高層,B,8888997,12363,719,356,3,ISL
10.0/F低層C,10.0,低層,C,6437901,11119,579,393,4,ISL
20.0/F中層C,20.0,中層,C,6436743,11117,579,397,4,ISL
29.0/F高層C,29.0,高層,C,6785699,11443,593,393,4,ISL
10.0/F低層D,10.0,低層,D,6009250,10750,559,386,3,ISL
20.0/F中層D,20.0,中層,D,6128317,10963,559,389,3,ISL
29.0/F高層D,29.0,高層,D,6623463,11361,583,352,3,ISL
10.0/F低層E,10.0,低層,E,7762719,11399,681,331,3,ISL
20.0/F中層E,20.0,中層,E,7785873,11433,681,383,4,ISL
29.0/F高層E,29.0,高層,E,8487129,11837,717,380,4,ISL
10.0/F低層F,10.0,低層,F,6442300,11204,575,346,3,ISL
20.0/F中層F,20.0,中層,F,6687250,11630,575,342,3,ISL
29.0/F高層F,29.0,高層,F,7141360,12104,590,329,3,ISL
10.0/F低層G,10.0,低層,G,5853328,11128,526,386,4,ISL
20.0/F中層G,20.0,中層,G,5879102,11177,526,398,4,ISL
29.0/F高層G,29.0,高層,G,6229872,11286,552,394,4,ISL
10.0/F低層H,10.0,低層,H,5759775,12075,477,376,4,ISL
20.0/F中層H,20.0,中層,H,6122772,12836,477,389,4,ISL
29.0/F高層H,29.0,高層,H,6580635,13135,501,365,4,ISL
