,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層10,6.0,低層,10,2458705,7045,349
11.0/F中層10,11.0,中層,10,2499189,7161,349
18.0/F高層10,18.0,高層,10,2556076,7324,349
6.0/F低層14,6.0,低層,14,2458356,7044,349
11.0/F中層14,11.0,中層,14,2499887,7163,349
18.0/F高層14,18.0,高層,14,2557821,7329,349
6.0/F低層20,6.0,低層,20,2488905,7011,355
11.0/F中層20,11.0,中層,20,2530085,7127,355
18.0/F高層20,18.0,高層,20,2587595,7289,355
6.0/F低層24,6.0,低層,24,2458705,7045,349
11.0/F中層24,11.0,中層,24,2499189,7161,349
18.0/F高層24,18.0,高層,24,2556076,7324,349
6.0/F低層3,6.0,低層,3,2458705,7045,349
11.0/F中層3,11.0,中層,3,2499189,7161,349
18.0/F高層3,18.0,高層,3,2556076,7324,349
6.0/F低層5,6.0,低層,5,2543700,6950,366
11.0/F中層5,11.0,中層,5,2585790,7065,366
18.0/F高層5,18.0,高層,5,2644716,7226,366
6.0/F低層7,6.0,低層,7,2543700,6950,366
11.0/F中層7,11.0,中層,7,2585790,7065,366
18.0/F高層7,18.0,高層,7,2644716,7226,366
