,1,10,11,12,2,3,4,5,6,7,8,9
4.0,3597000,4056650,3215225,5130600,4065750,3651135,3677355,4025450,4215555,5130600,4049500,4049500
8.0,3694125,4158375,4265950,4152675,4167475,3742620,3763140,4126200,4307325,4152675,4150900,4150900
11.0,3766875,4235725,3366675,4235125,4245150,3812445,3832965,4203225,4388055,5400900,4228250,4228250
