,A,B,C,D,E,F,G
14.0,8762808,11383110,11434188,10690016,7026089,7183368,7227840
24.0,9080157,11707800,11881176,11117015,7211906,7415120,7435290
34.0,10801401,12945678,12132696,11765364,7543874,7661976,7571042
