,A,B,C,D,E,F,G,H
6.0,16823,17907,17184,15275,16972,17562,17781,16845
15.0,18275,18770,18602,16053,17812,18646,18629,17299
24.0,18611,19505,18723,16472,18659,19387,19350,18420
