,1,10,11,12,13,15,16,2,4,6,7,8
2.0,7082,7981,8244,7975,7975,7805,7950,7837,7987,7975,7975,7975
3.0,8228,8010,8271,8004,8004,7834,7979,7866,8017,8004,8004,8004
4.0,7154,8041,8298,8034,8034,7863,8009,7895,8046,8034,8034,8034
