,10,13,14,16,2,3,4,5,7
2.0,5271952,4775820,4969484,5295483,5279264,5272409,4916905,4775820,4967568
4.0,5338674,4836410,5036844,5362497,5345986,5339131,4979247,4836410,5026752
7.0,5440128,4928125,5191351,5464395,5447440,5440585,5073614,4928125,5126112
