,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,8631,8242,8707,8456,8588,9255,9255,8155,8234,8142,8665,8665,8753,9219,8251,8141
20.0,9049,8911,8971,8936,9348,9149,9162,8667,9676,8631,9022,9041,9083,9629,8666,8423
32.0,9345,9270,9282,9249,9733,9675,9675,8965,9112,8964,9377,9377,9553,9706,8583,8706
