,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,4126200,6348,650,323,3,NTSW
20.0/F中層1,20.0,中層,1,4340050,6677,650,399,4,NTSW
34.0/F高層1,34.0,高層,1,4431050,6817,650,393,4,NTSW
7.0/F低層2,7.0,低層,2,4168450,6413,650,350,4,NTSW
20.0/F中層2,20.0,中層,2,4364100,6714,650,361,4,NTSW
34.0/F高層2,34.0,高層,2,4360200,6708,650,337,4,NTSW
7.0/F低層3,7.0,低層,3,3406898,6733,506,358,4,NTSW
20.0/F中層3,20.0,中層,3,3468630,6855,506,382,4,NTSW
34.0/F高層3,34.0,高層,3,3675078,7263,506,393,4,NTSW
7.0/F低層4,7.0,低層,4,3429162,6777,506,394,4,NTSW
20.0/F中層4,20.0,中層,4,3616888,7148,506,362,3,NTSW
34.0/F高層4,34.0,高層,4,3550096,7016,506,422,3,NTSW
7.0/F低層5,7.0,低層,5,4183400,6436,650,348,4,NTSW
20.0/F中層5,20.0,中層,5,4380350,6739,650,359,4,NTSW
34.0/F高層5,34.0,高層,5,4403750,6775,650,331,4,NTSW
7.0/F低層6,7.0,低層,6,4169750,6415,650,310,4,NTSW
20.0/F中層6,20.0,中層,6,4360200,6708,650,318,4,NTSW
34.0/F高層6,34.0,高層,6,4564300,7022,650,314,4,NTSW
7.0/F低層7,7.0,低層,7,3444848,6808,506,330,4,NTSW
20.0/F中層7,20.0,中層,7,3568312,7052,506,371,4,NTSW
34.0/F高層7,34.0,高層,7,3734280,7380,506,385,4,NTSW
7.0/F低層8,7.0,低層,8,3397790,6715,506,357,4,NTSW
20.0/F中層8,20.0,中層,8,3491400,6900,506,391,4,NTSW
34.0/F高層8,34.0,高層,8,3780326,7471,506,338,3,NTSW
