,10,12,13,14,16,18,3,5,7,8,9
7.0,5746,6170,6080,6518,5628,6318,5651,6478,5578,5476,6254
20.0,6261,6792,6488,7116,6856,6935,5910,7071,5991,7081,6869
30.0,6435,7086,6772,6554,6198,7229,6446,5802,7005,6527,6149
