,1,2,3,4,5,6,7,8
7.0,17083,16798,17806,17611,15975,16274,17555,17694
18.0,17086,17032,18469,18164,16642,17105,16891,18127
29.0,17758,17603,18717,18418,17344,17794,18438,18868
