,1,2,3,4,5,6,7,8
6.0,12503,11357,10962,11476,12312,10166,11119,12395
16.0,12735,11478,11101,11945,12803,10561,11019,12806
25.0,13702,11226,10968,12371,13207,10914,11281,13145
