,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,3945060,6262,630
6.0/F中層A,6.0,中層,A,4009320,6364,630
10.0/F高層A,10.0,高層,A,4047120,6424,630
3.0/F低層B,3.0,低層,B,3151668,6942,454
6.0/F中層B,6.0,中層,B,3218860,7090,454
10.0/F高層B,10.0,高層,B,3495840,7283,480
3.0/F低層C,3.0,低層,C,3765865,7039,535
6.0/F中層C,6.0,中層,C,3845580,7188,535
10.0/F高層C,10.0,高層,C,3945625,7375,535
3.0/F低層D,3.0,低層,D,2854748,6929,412
6.0/F中層D,6.0,中層,D,2916136,7078,412
10.0/F高層D,10.0,高層,D,2992768,7264,412
3.0/F低層E,3.0,低層,E,2854748,6929,412
6.0/F中層E,6.0,中層,E,2916136,7078,412
10.0/F高層E,10.0,高層,E,2992768,7264,412
3.0/F低層F,3.0,低層,F,3791150,6893,550
6.0/F中層F,6.0,中層,F,3870900,7038,550
10.0/F高層F,10.0,高層,F,3971000,7220,550
