,A,B,C,D,E,F,G,H,J,K
5.0,3734096,3777552,3779328,3734096,2920887,3197788,3777552,3777552,3203112,2920887
12.0,3838048,3882336,3884704,3838048,3001915,3286360,3882336,3882336,3292168,3001915
18.0,3926816,3972320,3974688,3926816,3070875,3361864,3972320,3972320,3367672,3070875
