,A,B,C,D,E,F,G,H
6.0,13139,12709,10324,12793,13437,11011,12933,11105
16.0,11859,13582,10850,13988,14084,11421,13605,11357
23.0,14768,13911,11219,14276,14381,11753,14059,12121
