,A,B,C,D,E,F,G,H
9.0,11321,11978,11705,10617,10689,11625,11850,11047
18.0,11877,12123,12035,10876,11068,11963,12160,11440
28.0,12014,12628,12221,11187,11277,12039,12647,11494
