,A,B,C,D,E,F,G,H,J,K
5.0,8651,10940,8371,8752,10964,10925,10750,10758,10745,10928
14.0,9008,8730,8730,9113,11290,11380,11188,11267,11182,11280
23.0,9333,9089,9090,9427,11694,11772,11588,11588,10989,11693
