,A,B,C,D,E,F,G,H
8.0,12105952,13674343,13138188,13844345,14264960,13328250,11778460,12269256
15.0,12605400,14396274,13655219,15132793,14809243,13449150,12194470,12864064
22.0,12763936,14967262,14112146,15043637,15427583,13932100,12466716,13097100
