,A,B,C,D,E,F,G,H,J,K
9.0,6836387,6419511,6916336,5626500,5396120,7013092,6874219,6895024,5828812,5536626
24.0,7052626,6888355,6700848,6013700,5380173,7107135,6777623,7144256,5923192,5328022
38.0,8348862,7304189,7154320,6431392,6132268,7577949,7366034,7472224,6274092,6498618
