,A,B,C,D,E,F,G,H
13.0,11124918,9674691,8444700,11442522,8290245,7743971,8133871,8111140
30.0,11875038,10452757,8741700,12188652,8455225,7975126,7889348,8303240
56.0,17432850,11857670,18792931,12603612,8611152,8568182,8615187,8555316
