,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
5.0,13396,13874,13888,14215,13966,14913,13485,13664,13616,13650,13902,14169,13721,14987,13664,13881
14.0,14972,14343,14159,14776,14170,14268,14539,15023,16038,15204,15237,15277,14580,15484,14972,15190
22.0,14556,14796,14596,15205,13965,14826,14201,14741,15716,15687,14937,14987,13993,15928,14556,14910
