,1,2,4,5,6,7,8
7.0,4302350,4169750,3225244,4288700,4259450,3499496,3589564
20.0,4351750,4382950,3434222,4352400,4342000,3657874,3634598
32.0,4626050,4578600,3718594,4622800,4506450,3700884,3710498
